theta,mu
2.8571428571428568,0.00502346368403118
2.882205513784461,0.0026831841276381187
2.907268170426065,0.0002653279081702281
2.932330827067669,0.0005773206137808954
2.9573934837092732,0.003687828697334882
2.982456140350877,0.004571271641780787
3.007518796992481,0.0004396383561882356
3.032581453634085,0.0005640642898089819
3.057644110275689,0.0013527814411256958
3.082706766917293,0.0027558665607867773
3.107769423558897,0.002393405616741531
3.132832080200501,0.0006143829194405611
3.1578947368421053,0.004252606355071222
3.182957393483709,0.0028891371015700527
3.208020050125313,0.002190152306330048
3.233082706766917,0.003871127475566961
3.258145363408521,0.0023538240767692464
3.2832080200501252,0.0041470634193684006
3.308270676691729,0.005300543371581671
3.333333333333333,0.0017522823964600269
3.3583959899749374,0.001925619681129404
3.3834586466165413,0.004553713803840723
3.408521303258145,0.003011902527027554
3.433583959899749,0.004966731512820344
3.458646616541353,0.004077699747365579
3.4837092731829573,0.0026192151420975506
3.508771929824561,0.0009512553384776767
3.533834586466165,0.004287144567312731
3.5588972431077694,0.004073659308107985
3.5839598997493733,0.0015279403554110116
3.6090225563909772,0.003916835941415911
3.634085213032581,0.003480042595475392
3.659147869674185,0.0025550951829565794
3.6842105263157894,0.0008150914447307305
3.7092731829573933,0.0034561341723661127
3.734335839598997,0.00526022213118509
3.7593984962406015,0.0005206757142481983
3.7844611528822054,0.004690806183270875
3.8095238095238093,0.004900287398699812
3.834586466165413,0.005074084944528802
3.859649122807017,0.0018948077096627293
3.8847117794486214,0.0009798428419398153
3.9097744360902253,0.004866588964733406
3.9348370927318292,0.0013496410691123783
3.9598997493734336,0.0007109239530095885
3.9849624060150375,0.0011782012295879214
4.010025062656641,0.00225647936854085
4.035087719298246,0.0027263312154207357
4.060150375939849,0.0010779245827612792
4.0852130325814535,0.0017601416476584837
4.110275689223057,0.005498376845245879
4.135338345864661,0.005312993994436889
4.160401002506266,0.0030622581783152827
4.185463659147869,0.001352775641081126
4.2105263157894735,0.0031430024449021067
4.235588972431078,0.0022734780806249306
4.260651629072681,0.0033751300392898783
4.285714285714286,0.004325367191531013
4.31077694235589,0.002391718561477397
4.335839598997493,0.0015447836922945642
4.360902255639098,0.002072158200719186
4.385964912280701,0.000893329553858427
4.4110275689223055,0.00320517708604781
4.43609022556391,0.00481508000756818
4.461152882205513,0.0036867027136447215
4.486215538847118,0.004604419445873664
4.511278195488721,0.0017999858260617863
4.5363408521303255,0.004950592254626484
4.56140350877193,0.0017846224132230877
4.586466165413533,0.004410566436436208
4.611528822055138,0.001124683247767083
4.636591478696742,0.003120174061535199
4.68671679197995,0.0022687693742175045
4.711779448621554,0.004116306306301666
4.7368421052631575,0.000838884303223366
4.761904761904762,0.004448629843215162
4.786967418546365,0.003778413254266955
4.81203007518797,7.038162553141291e-05
4.837092731829574,0.0022050078623175153
4.8621553884711775,0.004981809526178726
4.887218045112782,0.003704128153794153
4.912280701754385,0.002476514565270979
4.93734335839599,0.002033747281061305
4.962406015037594,6.011993200061747e-05
5.012531328320802,0.005257066007001528
5.037593984962406,0.0037266518312521566
5.112781954887218,0.004625118163485291
5.137844611528822,0.004225173290342353
5.162907268170426,0.002481601112061658
5.1879699248120295,0.002047882025757222
5.213032581453634,0.0029009541471747106
5.238095238095238,0.003927091911468158
5.263157894736842,0.002885283900417468
5.288220551378446,0.003892844357008443
5.313283208020049,0.003154500536828008
5.338345864661654,0.0044467151262957
5.363408521303258,0.003954045174336684
5.3884711779448615,0.002419834856280694
5.413533834586466,0.002940900007536306
5.43859649122807,0.004654877787684796
5.463659147869674,0.0025103969780399045
5.488721804511278,0.0041965147189716384
5.513784461152882,0.0002940623901509589
5.538847117794486,0.0021238295131684043
5.56390977443609,0.003934655177900745
5.588972431077694,0.000478411214772775
5.614035087719298,0.001396830535814876
5.639097744360902,0.0024468474126824475
5.664160401002506,0.0008555855265828468
5.68922305764411,0.0037279595691733685
5.7142857142857135,0.0011067724636196028
5.764411027568922,0.003771679242385502
5.789473684210526,0.004141844372810847
5.81453634085213,3.4037919674272838e-06
5.839598997493734,0.0014333341490106461
5.864661654135338,0.002003175595447289
5.889724310776942,0.0005758662993215894
5.9147869674185465,0.002726637229093016
5.964912280701754,0.003017011888447387
5.989974937343358,0.001874350740895562
6.015037593984962,0.000833223146756282
6.040100250626566,0.0026627449515503007
6.06516290726817,0.0017885318203489497
6.090225563909774,0.00373953051387799
6.115288220551378,0.0001919362436051122
6.140350877192982,0.0038984416229492364
6.165413533834586,0.0024907227247498317
6.215538847117794,0.0026253871160484875
6.2406015037593985,0.0016753186411141922
6.265664160401002,0.0019759087553126975
6.315789473684211,0.0016119285230176263
6.340852130325814,0.0013469992640222801
6.365914786967418,0.0025195368750937732
6.390977443609022,0.003206370334643163
6.416040100250626,0.0028237122789695
6.4411027568922306,0.0036059057004320743
6.466165413533834,0.0
6.516290726817042,0.0016167309616942796
6.541353383458646,0.003716077681770967
6.5664160401002505,0.0037525099317132107
6.616541353383458,0.0033589604272445312
6.641604010025063,0.00018105454341096235
6.741854636591478,0.0008939200440801419
6.7669172932330826,0.000122768001254445
6.791979949874686,0.0033852734128543504
6.81704260651629,0.0026540708543079067
6.917293233082706,0.0007154146923364381
6.94235588972431,0.00034646697137131766
6.992481203007518,0.003375603280529615
7.017543859649122,0.0034489638082901165
7.042606516290727,0.0024883804183163495
7.06766917293233,0.00030630681217285805
7.0927318295739346,0.0028156967082616333
7.117794486215539,0.0007218910703528206
7.142857142857142,0.002749910676699505
7.167919799498747,0.00046476831134710864
7.19298245614035,0.0008596652849131529
7.293233082706767,0.00011332326316527969
7.343358395989974,0.0002083340064943598
7.368421052631579,0.0027269550672670913
7.393483709273182,0.00251576320733899
7.493734335839599,0.0018360135216391345
7.518796992481203,0.00030291865281762965
7.568922305764411,0.0023344961258209116
7.593984962406014,0.002067314983801989
7.619047619047619,0.0014898159481670581
7.644110275689223,0.002782868920826318
7.669172932330826,0.0007967188105280506
7.694235588972431,0.001115567852056625
7.744360902255639,0.003629140800405513
7.769423558897243,0.003409964740027756
7.794486215538846,0.003581863605781553
7.844611528822055,0.0025630265780319816
7.8696741854636585,0.003519370863656446
7.894736842105263,0.0023352819785969698
7.919799498746867,0.0015965411962156858
7.944862155388471,0.0025756913241928685
7.994987468671678,0.0016479536917193807
8.020050125313283,0.002550810030536277
8.045112781954886,0.0030647949883668294
8.070175438596491,0.0019256153121876992
8.095238095238095,0.0037081424600027245
8.120300751879698,0.0015319226994685512
8.145363408521304,0.0027307625723292485
8.170426065162907,0.0010448623099013213
8.19548872180451,0.0014091777300325097
8.220551378446114,0.003792682186885946
8.24561403508772,0.0007869495091133359
8.270676691729323,0.000750281355187548
8.295739348370926,0.0036396320496976586
8.320802005012531,0.0011835864703339245
8.345864661654135,0.0011140460131887533
8.370927318295738,0.0033805226969024107
8.421052631578947,0.0026391211925833893
8.44611528822055,0.000622645887513483
8.471177944862156,0.0012863552449894327
8.496240601503759,0.0031941556804438386
8.521303258145362,0.003563934764034439
8.546365914786968,0.004627685974611807
8.571428571428571,0.002373268722974882
8.596491228070175,0.0030034287364280195
8.62155388471178,0.0031690064774867054
8.646616541353383,0.0010484855731487115
8.671679197994987,0.0008544237481014659
8.69674185463659,0.0004869012672483736
8.721804511278195,0.0026188215729585295
8.746867167919799,0.0037387937745502666
8.771929824561402,0.0010621109572259058
8.796992481203008,0.004105142687232672
8.822055137844611,0.001798538787062874
8.847117794486214,0.002403239273103085
8.87218045112782,0.0042399422035657875
8.897243107769423,0.004108489750370326
8.922305764411027,0.0013949384668199955
8.947368421052632,0.003855999154307984
8.972431077694235,0.00503135744937447
8.997493734335839,0.005926379310910615
9.022556390977442,0.005862034914846934
9.047619047619047,0.005362053941514079
9.072681704260651,0.0032548621567372983
9.097744360902254,0.005461335953842803
9.12280701754386,0.00639198589123473
9.147869674185463,0.002953739212357633
9.172932330827066,0.0042325047097118455
9.197994987468672,0.006556319974855273
9.223057644110275,0.005623170566871618
9.248120300751879,0.005381317162098803
9.273182957393484,0.007450212784909713
9.298245614035087,0.0065231058975339555
9.32330827067669,0.0025528147545995136
9.348370927318296,0.007527014910685674
9.3734335839599,0.0063684849736818025
9.398496240601503,0.004340560198944028
9.423558897243108,0.0054140517488413965
9.448621553884712,0.0030250999288199856
9.473684210526315,0.004317105997137016
9.498746867167918,0.0046545439120429825
9.523809523809524,0.003544504126191495
9.548872180451127,0.0076634142902394
9.57393483709273,0.006374269216801872
9.598997493734336,0.004529957513159803
9.62406015037594,0.008289514608656824
9.649122807017543,0.007245854265709126
9.674185463659148,0.008961482841197809
9.699248120300751,0.007678529351411118
9.724310776942355,0.006230637805844223
9.74937343358396,0.009798825275746603
9.774436090225564,0.009916155590765944
9.799498746867167,0.006633800500599716
9.82456140350877,0.006669316190695726
9.849624060150376,0.007889926897630796
9.87468671679198,0.010420420122618047
9.899749373433583,0.008764529342858618
9.924812030075188,0.011020878234275753
9.949874686716791,0.006658221595133706
9.974937343358395,0.009025200573668983
10.0,0.008706671750107257
